Unsorted Data Test struct
Merge Sort
Current Run,Time Taken,Size of Data Set,
1,2.035,10000
2,0.004,20000
3,0.01,40000
4,0.017,80000
5,0.038,160000
6,0.091,320000
7,0.185,640000
8,0.407,1280000
9,0.856,2560000
10,1.794,5120000
11,3.975,10240000
12,8.741,20480000
13,149.614,40960000
14,12.247,25600000
15,44.562,30720000
16,85.735,35840000
17,155.54,40960000
18,205.303,46080000

